-14.58,-19.99,18.37,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-14.67,-20.12,18.45,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-14.76,-20.25,18.54,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-14.84,-20.37,18.63,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-14.93,-20.50,18.71,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-15.02,-20.63,18.80,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-15.11,-20.76,18.88,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-15.20,-20.89,18.97,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-15.29,-21.01,19.05,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-15.38,-21.14,19.14,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-15.47,-21.27,19.22,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-15.56,-21.40,19.31,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-15.65,-21.53,19.39,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-15.74,-21.66,19.47,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-15.83,-21.79,19.56,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-15.92,-21.93,19.64,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-16.01,-22.06,19.73,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-16.11,-22.19,19.81,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-16.20,-22.33,19.89,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-16.29,-22.46,19.98,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-16.38,-22.59,20.06,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-16.47,-22.73,20.15,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-16.56,-22.86,20.23,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-16.66,-23.00,20.32,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-16.75,-23.13,20.40,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-16.84,-23.27,20.48,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-16.93,-23.41,20.57,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-17.03,-23.54,20.65,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-17.12,-23.68,20.73,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-17.22,-23.82,20.82,-0.36,-0.08,-0.92,-0.11,0.08,-0.10
-17.31,-23.95,20.90,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-17.41,-24.09,20.98,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
-17.51,-24.23,21.07,-0.36,-0.08,-0.92,-0.11,0.09,-0.10
